Warehouse,Location,Type,Pick Priority,Pickable,Sellable,Transfer bin
VP North,1-A-18-B-01,Pallite_48,0,,Yes,
VP North,1-A-18-B-02,Pallite_48,0,,Yes,
VP North,1-A-18-B-03,Pallite_48,0,,Yes,
VP North,1-A-18-B-04,Pallite_48,0,,Yes,
VP North,1-A-18-C-01,Pallite_48,0,,Yes,
VP North,1-A-18-C-02,Pallite_48,0,,Yes,
VP North,1-A-18-C-03,Pallite_48,0,,Yes,
VP North,1-A-18-C-04,Pallite_48,0,,Yes,
VP North,1-A-18-D-01,Pallite_48,0,,Yes,
VP North,1-A-18-D-02,Pallite_48,0,,Yes,
VP North,1-A-18-D-03,Pallite_48,0,,Yes,
VP North,1-A-18-D-04,Pallite_48,0,,Yes,
VP North,1-A-18-E-01,Pallite_48,0,,Yes,
VP North,1-A-18-E-02,Pallite_48,0,,Yes,
VP North,1-A-18-E-03,Pallite_48,0,,Yes,
VP North,1-A-18-E-04,Pallite_48,0,,Yes,
VP North,1-A-18-F-01,Pallite_48,0,,Yes,
VP North,1-A-18-F-02,Pallite_48,0,,Yes,
VP North,1-A-18-F-03,Pallite_48,0,,Yes,
VP North,1-A-18-F-04,Pallite_48,0,,Yes,
VP North,1-A-18-G-01,Pallite_48,0,,Yes,
VP North,1-A-18-G-02,Pallite_48,0,,Yes,
VP North,1-A-18-G-03,Pallite_48,0,,Yes,
VP North,1-A-18-G-04,Pallite_48,0,,Yes,
VP North,1-A-19-A-01,Pallite_16,0,,Yes,
VP North,1-A-19-A-02,Pallite_16,0,,Yes,
VP North,1-A-19-A-03,Pallite_16,0,,Yes,
VP North,1-A-19-A-04,Pallite_16,0,,Yes,
VP North,1-A-19-B-01,Pallite_16,0,,Yes,
VP North,1-A-19-B-02,Pallite_16,0,,Yes,
VP North,1-A-19-B-03,Pallite_16,0,,Yes,
VP North,1-A-19-B-04,Pallite_16,0,,Yes,
VP North,1-A-19-C-01,Pallite_16,0,,Yes,
VP North,1-A-19-C-02,Pallite_16,0,,Yes,
VP North,1-A-19-C-03,Pallite_16,0,,Yes,
VP North,1-A-19-C-04,Pallite_16,0,,Yes,
VP North,1-A-19-D-01,Pallite_16,0,,Yes,
VP North,1-A-19-D-02,Pallite_16,0,,Yes,
VP North,1-A-19-D-03,Pallite_16,0,,Yes,
VP North,1-A-19-D-04,Pallite_16,0,,Yes,
VP North,1-A-19-E-01,Pallite_16,0,,Yes,
VP North,1-A-19-E-02,Pallite_16,0,,Yes,
VP North,1-A-19-E-03,Pallite_16,0,,Yes,
VP North,1-A-19-E-04,Pallite_16,0,,Yes,
VP North,1-A-19-F-01,Pallite_16,0,,Yes,
VP North,1-A-19-F-02,Pallite_16,0,,Yes,
VP North,1-A-19-F-03,Pallite_16,0,,Yes,
VP North,1-A-19-F-04,Pallite_16,0,,Yes,
VP North,1-A-19-G-01,Pallite_16,0,,Yes,
VP North,1-A-19-G-02,Pallite_16,0,,Yes,
VP North,1-A-19-G-03,Pallite_16,0,,Yes,
VP North,1-A-19-G-04,Pallite_16,0,,Yes,
VP North,1-A-20-A-01,Pallite_48,0,,Yes,
VP North,1-A-20-A-02,Pallite_48,0,,Yes,
VP North,1-A-20-A-03,Pallite_48,0,,Yes,
VP North,1-A-20-A-04,Pallite_48,0,,Yes,
VP North,1-A-20-B-01,Pallite_48,0,,Yes,
VP North,1-A-20-B-02,Pallite_48,0,,Yes,
VP North,1-A-20-B-03,Pallite_48,0,,Yes,
VP North,1-A-20-B-04,Pallite_48,0,,Yes,
VP North,1-A-20-C-01,Pallite_48,0,,Yes,
VP North,1-A-20-C-02,Pallite_48,0,,Yes,
VP North,1-A-20-C-03,Pallite_48,0,,Yes,
VP North,1-A-20-C-04,Pallite_48,0,,Yes,
VP North,1-A-20-D-01,Pallite_48,0,,Yes,
VP North,1-A-20-D-02,Pallite_48,0,,Yes,
VP North,1-A-20-D-03,Pallite_48,0,,Yes,
VP North,1-A-20-D-04,Pallite_48,0,,Yes,
VP North,1-A-20-E-01,Pallite_48,0,,Yes,
VP North,1-A-20-E-02,Pallite_48,0,,Yes,
VP North,1-A-20-E-03,Pallite_48,0,,Yes,
VP North,1-A-20-E-04,Pallite_48,0,,Yes,
VP North,1-A-20-F-01,Pallite_48,0,,Yes,
VP North,1-A-20-F-02,Pallite_48,0,,Yes,
VP North,1-A-20-F-03,Pallite_48,0,,Yes,
VP North,1-A-20-F-04,Pallite_48,0,,Yes,
VP North,1-A-20-G-01,Pallite_48,0,,Yes,
VP North,1-A-20-G-02,Pallite_48,0,,Yes,
VP North,1-A-20-G-03,Pallite_48,0,,Yes,
VP North,1-A-20-G-04,Pallite_48,0,,Yes,
VP North,1-A-21-A-01,Pallite_16,0,,Yes,
VP North,1-A-21-A-02,Pallite_16,0,,Yes,
VP North,1-A-21-A-03,Pallite_16,0,,Yes,
VP North,1-A-21-A-04,Pallite_16,0,,Yes,
VP North,1-A-21-B-01,Pallite_16,0,,Yes,
VP North,1-A-21-B-02,Pallite_16,0,,Yes,
VP North,1-A-21-B-03,Pallite_16,0,,Yes,
VP North,1-A-21-B-04,Pallite_16,0,,Yes,
VP North,1-A-21-C-01,Pallite_16,0,,Yes,
VP North,1-A-21-C-02,Pallite_16,0,,Yes,
VP North,1-A-21-C-03,Pallite_16,0,,Yes,
VP North,1-A-21-C-04,Pallite_16,0,,Yes,
VP North,1-A-21-D-01,Pallite_16,0,,Yes,
VP North,1-A-21-D-02,Pallite_16,0,,Yes,
VP North,1-A-21-D-03,Pallite_16,0,,Yes,
VP North,1-A-21-D-04,Pallite_16,0,,Yes,
VP North,1-A-21-E-01,Pallite_16,0,,Yes,
VP North,1-A-21-E-02,Pallite_16,0,,Yes,
VP North,1-A-21-E-03,Pallite_16,0,,Yes,
VP North,1-A-21-E-04,Pallite_16,0,,Yes,
VP North,1-A-21-F-01,Pallite_16,0,,Yes,
VP North,1-A-21-F-02,Pallite_16,0,,Yes,
VP North,1-A-21-F-03,Pallite_16,0,,Yes,
VP North,1-A-21-F-04,Pallite_16,0,,Yes,
VP North,1-A-21-G-01,Pallite_16,0,,Yes,
VP North,1-A-21-G-02,Pallite_16,0,,Yes,
VP North,1-A-21-G-03,Pallite_16,0,,Yes,
VP North,1-A-21-G-04,Pallite_16,0,,Yes,
VP North,1-A-22-A-01,Pallite_48,0,,Yes,
VP North,1-A-22-A-02,Pallite_48,0,,Yes,
VP North,1-A-22-A-03,Pallite_48,0,,Yes,
VP North,1-A-22-A-04,Pallite_48,0,,Yes,
VP North,1-A-22-B-01,Pallite_48,0,,Yes,
VP North,1-A-22-B-02,Pallite_48,0,,Yes,
VP North,1-A-22-B-03,Pallite_48,0,,Yes,
VP North,1-A-22-B-04,Pallite_48,0,,Yes,
VP North,1-A-22-C-01,Pallite_48,0,,Yes,
VP North,1-A-22-C-02,Pallite_48,0,,Yes,
VP North,1-A-22-C-03,Pallite_48,0,,Yes,
VP North,1-A-22-C-04,Pallite_48,0,,Yes,
VP North,1-A-22-D-01,Pallite_48,0,,Yes,
VP North,1-A-22-D-02,Pallite_48,0,,Yes,
VP North,1-A-22-D-03,Pallite_48,0,,Yes,
VP North,1-A-22-D-04,Pallite_48,0,,Yes,
VP North,1-A-22-E-01,Pallite_48,0,,Yes,
VP North,1-A-22-E-02,Pallite_48,0,,Yes,
VP North,1-A-22-E-03,Pallite_48,0,,Yes,
VP North,1-A-22-E-04,Pallite_48,0,,Yes,
VP North,1-A-22-F-01,Pallite_48,0,,Yes,
VP North,1-A-22-F-02,Pallite_48,0,,Yes,
VP North,1-A-22-F-03,Pallite_48,0,,Yes,
VP North,1-A-22-F-04,Pallite_48,0,,Yes,
VP North,1-A-22-G-01,Pallite_48,0,,Yes,
VP North,1-A-22-G-02,Pallite_48,0,,Yes,
VP North,1-A-22-G-03,Pallite_48,0,,Yes,
VP North,1-A-22-G-04,Pallite_48,0,,Yes,
VP North,1-A-23-A-01,Pallite_16,0,,Yes,
VP North,1-A-23-A-02,Pallite_16,0,,Yes,
VP North,1-A-23-A-03,Pallite_16,0,,Yes,
VP North,1-A-23-A-04,Pallite_16,0,,Yes,
VP North,1-A-23-B-01,Pallite_16,0,,Yes,
VP North,1-A-23-B-02,Pallite_16,0,,Yes,
VP North,1-A-23-B-03,Pallite_16,0,,Yes,
VP North,1-A-23-B-04,Pallite_16,0,,Yes,
VP North,1-A-23-C-01,Pallite_16,0,,Yes,
VP North,1-A-23-C-02,Pallite_16,0,,Yes,
VP North,1-A-23-C-03,Pallite_16,0,,Yes,
VP North,1-A-23-C-04,Pallite_16,0,,Yes,
VP North,1-A-23-D-01,Pallite_16,0,,Yes,
VP North,1-A-23-D-02,Pallite_16,0,,Yes,
VP North,1-A-23-D-03,Pallite_16,0,,Yes,
VP North,1-A-23-D-04,Pallite_16,0,,Yes,
VP North,1-A-23-E-01,Pallite_16,0,,Yes,
VP North,1-A-23-E-02,Pallite_16,0,,Yes,
VP North,1-A-23-E-03,Pallite_16,0,,Yes,
VP North,1-A-23-E-04,Pallite_16,0,,Yes,
VP North,1-A-23-F-01,Pallite_16,0,,Yes,
VP North,1-A-23-F-02,Pallite_16,0,,Yes,
VP North,1-A-23-F-03,Pallite_16,0,,Yes,
VP North,1-A-23-F-04,Pallite_16,0,,Yes,
VP North,1-A-23-G-01,Pallite_16,0,,Yes,
VP North,1-A-23-G-02,Pallite_16,0,,Yes,
VP North,1-A-23-G-03,Pallite_16,0,,Yes,
VP North,1-A-23-G-04,Pallite_16,0,,Yes,
VP North,1-A-24-A-01,Pallite_48,0,,Yes,
VP North,1-A-24-A-02,Pallite_48,0,,Yes,
VP North,1-A-24-A-03,Pallite_48,0,,Yes,
VP North,1-A-24-A-04,Pallite_48,0,,Yes,
VP North,1-A-24-B-01,Pallite_48,0,,Yes,
VP North,1-A-24-B-02,Pallite_48,0,,Yes,
VP North,1-A-24-B-03,Pallite_48,0,,Yes,
VP North,1-A-24-B-04,Pallite_48,0,,Yes,
VP North,1-A-24-C-01,Pallite_48,0,,Yes,
VP North,1-A-24-C-02,Pallite_48,0,,Yes,
VP North,1-A-24-C-03,Pallite_48,0,,Yes,
VP North,1-A-24-C-04,Pallite_48,0,,Yes,
VP North,1-A-24-D-01,Pallite_48,0,,Yes,
VP North,1-A-24-D-02,Pallite_48,0,,Yes,
VP North,1-A-24-D-03,Pallite_48,0,,Yes,
VP North,1-A-24-D-04,Pallite_48,0,,Yes,
VP North,1-A-24-E-01,Pallite_48,0,,Yes,
VP North,1-A-24-E-02,Pallite_48,0,,Yes,
VP North,1-A-24-E-03,Pallite_48,0,,Yes,
VP North,1-A-24-E-04,Pallite_48,0,,Yes,
VP North,1-A-24-F-01,Pallite_48,0,,Yes,
VP North,1-A-24-F-02,Pallite_48,0,,Yes,
VP North,1-A-24-F-03,Pallite_48,0,,Yes,
VP North,1-A-24-F-04,Pallite_48,0,,Yes,
VP North,1-A-24-G-01,Pallite_48,0,,Yes,
VP North,1-A-24-G-02,Pallite_48,0,,Yes,
VP North,1-A-24-G-03,Pallite_48,0,,Yes,
VP North,1-A-24-G-04,Pallite_48,0,,Yes,
VP North,1-A-25-A-01,Pallite_16,0,,Yes,
VP North,1-A-25-A-02,Pallite_16,0,,Yes,
VP North,1-A-25-A-03,Pallite_16,0,,Yes,
VP North,1-A-25-A-04,Pallite_16,0,,Yes,
VP North,1-A-25-B-01,Pallite_16,0,,Yes,
VP North,1-A-25-B-02,Pallite_16,0,,Yes,
VP North,1-A-25-B-03,Pallite_16,0,,Yes,
VP North,1-A-25-B-04,Pallite_16,0,,Yes,
VP North,1-A-25-C-01,Pallite_16,0,,Yes,
VP North,1-A-25-C-02,Pallite_16,0,,Yes,
VP North,1-A-25-C-03,Pallite_16,0,,Yes,
VP North,1-A-25-C-04,Pallite_16,0,,Yes,
VP North,1-A-25-D-01,Pallite_16,0,,Yes,
VP North,1-A-25-D-02,Pallite_16,0,,Yes,
VP North,1-A-25-D-03,Pallite_16,0,,Yes,
VP North,1-A-25-D-04,Pallite_16,0,,Yes,
VP North,1-A-25-E-01,Pallite_16,0,,Yes,
VP North,1-A-25-E-02,Pallite_16,0,,Yes,
VP North,1-A-25-E-03,Pallite_16,0,,Yes,
VP North,1-A-25-E-04,Pallite_16,0,,Yes,
VP North,1-A-25-F-01,Pallite_16,0,,Yes,
VP North,1-A-25-F-02,Pallite_16,0,,Yes,
VP North,1-A-25-F-03,Pallite_16,0,,Yes,
VP North,1-A-25-F-04,Pallite_16,0,,Yes,
VP North,1-A-25-G-01,Pallite_16,0,,Yes,
VP North,1-A-25-G-02,Pallite_16,0,,Yes,
VP North,1-A-25-G-03,Pallite_16,0,,Yes,
VP North,1-A-25-G-04,Pallite_16,0,,Yes,
VP North,1-A-26-A-01,Pallite_48,0,,Yes,
VP North,1-A-26-A-02,Pallite_48,0,,Yes,
VP North,1-A-26-A-03,Pallite_48,0,,Yes,
VP North,1-A-26-A-04,Pallite_48,0,,Yes,
VP North,1-A-26-B-01,Pallite_48,0,,Yes,
VP North,1-A-26-B-02,Pallite_48,0,,Yes,
VP North,1-A-26-B-03,Pallite_48,0,,Yes,
VP North,1-A-26-B-04,Pallite_48,0,,Yes,
VP North,1-A-26-C-01,Pallite_48,0,,Yes,
VP North,1-A-26-C-02,Pallite_48,0,,Yes,
VP North,1-A-26-C-03,Pallite_48,0,,Yes,
VP North,1-A-26-C-04,Pallite_48,0,,Yes,
VP North,1-A-26-D-01,Pallite_48,0,,Yes,
VP North,1-A-26-D-02,Pallite_48,0,,Yes,
VP North,1-A-26-D-03,Pallite_48,0,,Yes,
VP North,1-A-26-D-04,Pallite_48,0,,Yes,
VP North,1-A-26-E-01,Pallite_48,0,,Yes,
VP North,1-A-26-E-02,Pallite_48,0,,Yes,
VP North,1-A-26-E-03,Pallite_48,0,,Yes,
VP North,1-A-26-E-04,Pallite_48,0,,Yes,
VP North,1-A-26-F-01,Pallite_48,0,,Yes,
VP North,1-A-26-F-02,Pallite_48,0,,Yes,
VP North,1-A-26-F-03,Pallite_48,0,,Yes,
VP North,1-A-26-F-04,Pallite_48,0,,Yes,
VP North,1-A-26-G-01,Pallite_48,0,,Yes,
VP North,1-A-26-G-02,Pallite_48,0,,Yes,
VP North,1-A-26-G-03,Pallite_48,0,,Yes,
VP North,1-A-26-G-04,Pallite_48,0,,Yes,
VP North,1-A-27-A-01,Pallite_16,0,,Yes,
VP North,1-A-27-A-02,Pallite_16,0,,Yes,
VP North,1-A-27-A-03,Pallite_16,0,,Yes,
VP North,1-A-27-A-04,Pallite_16,0,,Yes,
VP North,1-A-27-B-01,Pallite_16,0,,Yes,
VP North,1-A-27-B-02,Pallite_16,0,,Yes,
VP North,1-A-27-B-03,Pallite_16,0,,Yes,
VP North,1-A-27-B-04,Pallite_16,0,,Yes,
VP North,1-A-27-C-01,Pallite_16,0,,Yes,
VP North,1-A-27-C-02,Pallite_16,0,,Yes,
VP North,1-A-27-C-03,Pallite_16,0,,Yes,
VP North,1-A-27-C-04,Pallite_16,0,,Yes,
VP North,1-A-27-D-01,Pallite_16,0,,Yes,
VP North,1-A-27-D-02,Pallite_16,0,,Yes,
VP North,1-A-27-D-03,Pallite_16,0,,Yes,
VP North,1-A-27-D-04,Pallite_16,0,,Yes,
VP North,1-A-27-E-01,Pallite_16,0,,Yes,
VP North,1-A-27-E-02,Pallite_16,0,,Yes,
VP North,1-A-27-E-03,Pallite_16,0,,Yes,
VP North,1-A-27-E-04,Pallite_16,0,,Yes,
VP North,1-A-27-F-01,Pallite_16,0,,Yes,
VP North,1-A-27-F-02,Pallite_16,0,,Yes,
VP North,1-A-27-F-03,Pallite_16,0,,Yes,
VP North,1-A-27-F-04,Pallite_16,0,,Yes,
VP North,1-A-27-G-01,Pallite_16,0,,Yes,
VP North,1-A-27-G-02,Pallite_16,0,,Yes,
VP North,1-A-27-G-03,Pallite_16,0,,Yes,
VP North,1-A-27-G-04,Pallite_16,0,,Yes,
VP North,1-A-28-A-01,Pallite_48,0,,Yes,
VP North,1-A-28-A-02,Pallite_48,0,,Yes,
VP North,1-A-28-A-03,Pallite_48,0,,Yes,
VP North,1-A-28-A-04,Pallite_48,0,,Yes,
VP North,1-A-28-B-01,Pallite_48,0,,Yes,
VP North,1-A-28-B-02,Pallite_48,0,,Yes,
VP North,1-A-28-B-03,Pallite_48,0,,Yes,
VP North,1-A-28-B-04,Pallite_48,0,,Yes,
VP North,1-A-28-C-01,Pallite_48,0,,Yes,
VP North,1-A-28-C-02,Pallite_48,0,,Yes,
VP North,1-A-28-C-03,Pallite_48,0,,Yes,
VP North,1-A-28-C-04,Pallite_48,0,,Yes,
VP North,1-A-28-D-01,Pallite_48,0,,Yes,
VP North,1-A-28-D-02,Pallite_48,0,,Yes,
VP North,1-A-28-D-03,Pallite_48,0,,Yes,
VP North,1-A-28-D-04,Pallite_48,0,,Yes,
VP North,1-A-28-E-01,Pallite_48,0,,Yes,
VP North,1-A-28-E-02,Pallite_48,0,,Yes,
VP North,1-A-28-E-03,Pallite_48,0,,Yes,
VP North,1-A-28-E-04,Pallite_48,0,,Yes,
VP North,1-A-28-F-01,Pallite_48,0,,Yes,
VP North,1-A-28-F-02,Pallite_48,0,,Yes,
VP North,1-A-28-F-03,Pallite_48,0,,Yes,
VP North,1-A-28-F-04,Pallite_48,0,,Yes,
VP North,1-A-28-G-01,Pallite_48,0,,Yes,
VP North,1-A-28-G-02,Pallite_48,0,,Yes,
VP North,1-A-28-G-03,Pallite_48,0,,Yes,
VP North,1-A-28-G-04,Pallite_48,0,,Yes,
VP North,1-A-29-A-01,Pallite_16,0,,Yes,
VP North,1-A-29-A-02,Pallite_16,0,,Yes,
VP North,1-A-29-A-03,Pallite_16,0,,Yes,
VP North,1-A-29-A-04,Pallite_16,0,,Yes,
VP North,1-A-29-B-01,Pallite_16,0,,Yes,
VP North,1-A-29-B-02,Pallite_16,0,,Yes,
VP North,1-A-29-B-03,Pallite_16,0,,Yes,
VP North,1-A-29-B-04,Pallite_16,0,,Yes,
VP North,1-A-29-C-01,Pallite_16,0,,Yes,
VP North,1-A-29-C-02,Pallite_16,0,,Yes,
VP North,1-A-29-C-03,Pallite_16,0,,Yes,
VP North,1-A-29-C-04,Pallite_16,0,,Yes,
VP North,1-A-29-D-01,Pallite_16,0,,Yes,
VP North,1-A-29-D-02,Pallite_16,0,,Yes,
VP North,1-A-29-D-03,Pallite_16,0,,Yes,
VP North,1-A-29-D-04,Pallite_16,0,,Yes,
VP North,1-A-29-E-01,Pallite_16,0,,Yes,
VP North,1-A-29-E-02,Pallite_16,0,,Yes,
VP North,1-A-29-E-03,Pallite_16,0,,Yes,
VP North,1-A-29-E-04,Pallite_16,0,,Yes,
VP North,1-A-29-F-01,Pallite_16,0,,Yes,
VP North,1-A-29-F-02,Pallite_16,0,,Yes,
VP North,1-A-29-F-03,Pallite_16,0,,Yes,
VP North,1-A-29-F-04,Pallite_16,0,,Yes,
VP North,1-A-29-G-01,Pallite_16,0,,Yes,
VP North,1-A-29-G-02,Pallite_16,0,,Yes,
VP North,1-A-29-G-03,Pallite_16,0,,Yes,
VP North,1-A-29-G-04,Pallite_16,0,,Yes,
VP North,1-A-30-A-01,Pallite_48,0,,Yes,
VP North,1-A-30-A-02,Pallite_48,0,,Yes,
VP North,1-A-30-A-03,Pallite_48,0,,Yes,
VP North,1-A-30-A-04,Pallite_48,0,,Yes,
VP North,1-A-30-B-01,Pallite_48,0,,Yes,
VP North,1-A-30-B-02,Pallite_48,0,,Yes,
VP North,1-A-30-B-03,Pallite_48,0,,Yes,
VP North,1-A-30-B-04,Pallite_48,0,,Yes,
VP North,1-A-30-C-01,Pallite_48,0,,Yes,
VP North,1-A-30-C-02,Pallite_48,0,,Yes,
VP North,1-A-30-C-03,Pallite_48,0,,Yes,
VP North,1-A-30-C-04,Pallite_48,0,,Yes,
VP North,1-A-30-D-01,Pallite_48,0,,Yes,
VP North,1-A-30-D-02,Pallite_48,0,,Yes,
VP North,1-A-30-D-03,Pallite_48,0,,Yes,
VP North,1-A-30-D-04,Pallite_48,0,,Yes,
VP North,1-A-30-E-01,Pallite_48,0,,Yes,
VP North,1-A-30-E-02,Pallite_48,0,,Yes,
VP North,1-A-30-E-03,Pallite_48,0,,Yes,
VP North,1-A-30-E-04,Pallite_48,0,,Yes,
VP North,1-A-30-F-01,Pallite_48,0,,Yes,
VP North,1-A-30-F-02,Pallite_48,0,,Yes,
VP North,1-A-30-F-03,Pallite_48,0,,Yes,
VP North,1-A-30-F-04,Pallite_48,0,,Yes,
VP North,1-A-30-G-01,Pallite_48,0,,Yes,
VP North,1-A-30-G-02,Pallite_48,0,,Yes,
VP North,1-A-30-G-03,Pallite_48,0,,Yes,
VP North,1-A-30-G-04,Pallite_48,0,,Yes,
VP North,1-A-31-A-01,Pallite_16,0,,Yes,
VP North,1-A-31-A-02,Pallite_16,0,,Yes,
VP North,1-A-31-A-03,Pallite_16,0,,Yes,
VP North,1-A-31-A-04,Pallite_16,0,,Yes,
VP North,1-A-31-B-01,Pallite_16,0,,Yes,
VP North,1-A-31-B-02,Pallite_16,0,,Yes,
VP North,1-A-31-B-03,Pallite_16,0,,Yes,
VP North,1-A-31-B-04,Pallite_16,0,,Yes,
VP North,1-A-31-C-01,Pallite_16,0,,Yes,
VP North,1-A-31-C-02,Pallite_16,0,,Yes,
VP North,1-A-31-C-03,Pallite_16,0,,Yes,
VP North,1-A-31-C-04,Pallite_16,0,,Yes,
VP North,1-A-31-D-01,Pallite_16,0,,Yes,
VP North,1-A-31-D-02,Pallite_16,0,,Yes,
VP North,1-A-31-D-03,Pallite_16,0,,Yes,
VP North,1-A-31-D-04,Pallite_16,0,,Yes,
VP North,1-A-31-E-01,Pallite_16,0,,Yes,
VP North,1-A-31-E-02,Pallite_16,0,,Yes,
VP North,1-A-31-E-03,Pallite_16,0,,Yes,
VP North,1-A-31-E-04,Pallite_16,0,,Yes,
VP North,1-A-31-F-01,Pallite_16,0,,Yes,
VP North,1-A-31-F-02,Pallite_16,0,,Yes,
VP North,1-A-31-F-03,Pallite_16,0,,Yes,
VP North,1-A-31-F-04,Pallite_16,0,,Yes,
VP North,1-A-31-G-01,Pallite_16,0,,Yes,
VP North,1-A-31-G-02,Pallite_16,0,,Yes,
VP North,1-A-31-G-03,Pallite_16,0,,Yes,
VP North,1-A-31-G-04,Pallite_16,0,,Yes,
VP North,1-A-32-A-01,Pallite_48,0,,Yes,
VP North,1-A-32-A-02,Pallite_48,0,,Yes,
VP North,1-A-32-A-03,Pallite_48,0,,Yes,
VP North,1-A-32-A-04,Pallite_48,0,,Yes,
VP North,1-A-32-B-01,Pallite_48,0,,Yes,
VP North,1-A-32-B-02,Pallite_48,0,,Yes,
VP North,1-A-32-B-03,Pallite_48,0,,Yes,
VP North,1-A-32-B-04,Pallite_48,0,,Yes,
VP North,1-A-32-C-01,Pallite_48,0,,Yes,
VP North,1-A-32-C-02,Pallite_48,0,,Yes,
VP North,1-A-32-C-03,Pallite_48,0,,Yes,
VP North,1-A-32-C-04,Pallite_48,0,,Yes,
VP North,1-A-32-D-01,Pallite_48,0,,Yes,
VP North,1-A-32-D-02,Pallite_48,0,,Yes,
VP North,1-A-32-D-03,Pallite_48,0,,Yes,
VP North,1-A-32-D-04,Pallite_48,0,,Yes,
VP North,1-A-32-E-01,Pallite_48,0,,Yes,
VP North,1-A-32-E-02,Pallite_48,0,,Yes,
VP North,1-A-32-E-03,Pallite_48,0,,Yes,
VP North,1-A-32-E-04,Pallite_48,0,,Yes,
VP North,1-A-32-F-01,Pallite_48,0,,Yes,
VP North,1-A-32-F-02,Pallite_48,0,,Yes,
VP North,1-A-32-F-03,Pallite_48,0,,Yes,
VP North,1-A-32-F-04,Pallite_48,0,,Yes,
VP North,1-A-32-G-01,Pallite_48,0,,Yes,
VP North,1-A-32-G-02,Pallite_48,0,,Yes,
VP North,1-A-32-G-03,Pallite_48,0,,Yes,
VP North,1-A-32-G-04,Pallite_48,0,,Yes,
VP North,1-A-33-A-01,Pallite_16,0,,Yes,
VP North,1-A-33-A-02,Pallite_16,0,,Yes,
VP North,1-A-33-A-03,Pallite_16,0,,Yes,
VP North,1-A-33-A-04,Pallite_16,0,,Yes,
VP North,1-A-33-B-01,Pallite_16,0,,Yes,
VP North,1-A-33-B-02,Pallite_16,0,,Yes,
VP North,1-A-33-B-03,Pallite_16,0,,Yes,
VP North,1-A-33-B-04,Pallite_16,0,,Yes,
VP North,1-A-33-C-01,Pallite_16,0,,Yes,
VP North,1-A-33-C-02,Pallite_16,0,,Yes,
VP North,1-A-33-C-03,Pallite_16,0,,Yes,
VP North,1-A-33-C-04,Pallite_16,0,,Yes,
VP North,1-A-33-D-01,Pallite_16,0,,Yes,
VP North,1-A-33-D-02,Pallite_16,0,,Yes,
VP North,1-A-33-D-03,Pallite_16,0,,Yes,
VP North,1-A-33-D-04,Pallite_16,0,,Yes,
VP North,1-A-33-E-01,Pallite_16,0,,Yes,
VP North,1-A-33-E-02,Pallite_16,0,,Yes,
VP North,1-A-33-E-03,Pallite_16,0,,Yes,
VP North,1-A-33-E-04,Pallite_16,0,,Yes,
VP North,1-A-33-F-01,Pallite_16,0,,Yes,
VP North,1-A-33-F-02,Pallite_16,0,,Yes,
VP North,1-A-33-F-03,Pallite_16,0,,Yes,
VP North,1-A-33-F-04,Pallite_16,0,,Yes,
VP North,1-A-33-G-01,Pallite_16,0,,Yes,
VP North,1-A-33-G-02,Pallite_16,0,,Yes,
VP North,1-A-33-G-03,Pallite_16,0,,Yes,
VP North,1-A-33-G-04,Pallite_16,0,,Yes,
VP North,1-A-34-A-01,Pallite_48,0,,Yes,
VP North,1-A-34-A-02,Pallite_48,0,,Yes,
VP North,1-A-34-A-03,Pallite_48,0,,Yes,
VP North,1-A-34-A-04,Pallite_48,0,,Yes,
VP North,1-A-34-B-01,Pallite_48,0,,Yes,
VP North,1-A-34-B-02,Pallite_48,0,,Yes,
VP North,1-A-34-B-03,Pallite_48,0,,Yes,
VP North,1-A-34-B-04,Pallite_48,0,,Yes,
VP North,1-A-34-C-01,Pallite_48,0,,Yes,
VP North,1-A-34-C-02,Pallite_48,0,,Yes,
VP North,1-A-34-C-03,Pallite_48,0,,Yes,
VP North,1-A-34-C-04,Pallite_48,0,,Yes,
VP North,1-A-34-D-01,Pallite_48,0,,Yes,
VP North,1-A-34-D-02,Pallite_48,0,,Yes,
VP North,1-A-34-D-03,Pallite_48,0,,Yes,
VP North,1-A-34-D-04,Pallite_48,0,,Yes,
VP North,1-A-34-E-01,Pallite_48,0,,Yes,
VP North,1-A-34-E-02,Pallite_48,0,,Yes,
VP North,1-A-34-E-03,Pallite_48,0,,Yes,
VP North,1-A-34-E-04,Pallite_48,0,,Yes,
VP North,1-A-34-F-01,Pallite_48,0,,Yes,
VP North,1-A-34-F-02,Pallite_48,0,,Yes,
VP North,1-A-34-F-03,Pallite_48,0,,Yes,
VP North,1-A-34-F-04,Pallite_48,0,,Yes,
VP North,1-A-34-G-01,Pallite_48,0,,Yes,
VP North,1-A-34-G-02,Pallite_48,0,,Yes,
VP North,1-A-34-G-03,Pallite_48,0,,Yes,
VP North,1-A-34-G-04,Pallite_48,0,,Yes,
VP North,1-A-35-A-01,Pallite_16,0,,Yes,
VP North,1-A-35-A-02,Pallite_16,0,,Yes,
VP North,1-A-35-A-03,Pallite_16,0,,Yes,
VP North,1-A-35-A-04,Pallite_16,0,,Yes,
VP North,1-A-35-B-01,Pallite_16,0,,Yes,
VP North,1-A-35-B-02,Pallite_16,0,,Yes,
VP North,1-A-35-B-03,Pallite_16,0,,Yes,
VP North,1-A-35-B-04,Pallite_16,0,,Yes,
VP North,1-A-35-C-01,Pallite_16,0,,Yes,
